,ncalls,total_call_time,total_run_time,total_run_cpp_time
_diagnose_density_gt4py____gtx86_5605c7f04b,909.0,0.9069743327563629,0.8458992325467989,0.8300628662109375
step_forward_euler_gt4py____gtx86_64e17b0bcd,303.0,4.3190582727547735,4.28282568778377,4.270347833633423
irelax_gt4py____gtx86_0eed80f13b,2121.0,0.7300096959806979,0.6303896581521258,0.6127912998199463
_montgomery_gt4py____gtx86_6be125326c,303.0,1.872016119188629,1.8545802029548213,1.8490450382232666
step_forward_euler_momentum_gt4py____gtx86_2f23b77ad0,303.0,3.1103203133679926,3.0786178142298013,3.0674076080322266
_diagnose_mass_fraction_gt4py____gtx86_7f418e8b04,909.0,0.8619414200074971,0.7927614403888583,0.7770535945892334
_diagnose_velocity_x_gt4py____gtx86_e0cf755f83,404.0,0.375160682015121,0.35088003578130156,0.34259462356567383
_diagnose_velocity_y_gt4py____gtx86_a0d4839917,404.0,0.37897183815948665,0.3480517165735364,0.3405900001525879
copy_gt4py____gtx86_a28f01dca4,6666.0,2.9776225589448586,2.691135053872131,2.6373322010040283
_damping_gt4py____gtx86_a83d533f04,303.0,0.4187682660995051,0.39666375785600394,0.3895714282989502
_diagnostic_variables_gt4py____gtx86_f0a0200749,101.0,0.6840527936583385,0.6762933847494423,0.673027753829956
_density_and_temperature_gt4py____gtx86_6761ec92fc,101.0,0.20984287653118372,0.20021625107619911,0.19742274284362793
_coriolis_gt4py____gtx86_6a53dbfa33,202.0,0.23780442588031292,0.22340427804738283,0.2185683250427246
sts_rk2_0_gt4py____gtx86_3b25765e2d,1616.0,2.0605642375303432,1.9363647632999346,1.9011921882629395
fma_gt4py____gtx86_69674dbf7f,1616.0,1.6552792033180594,1.5425668956013396,1.513164758682251
_smoothing_gt4py____gtx86_e899d53aeb,606.0,0.5609410646138713,0.5337132861604914,0.5238935947418213
_diagnose_velocity_x_gt4py____gtx86_812031f99c,202.0,0.18947890936397016,0.17766320903319865,0.17384648323059082
_diagnose_velocity_y_gt4py____gtx86_838c5befc4,202.0,0.19427363167051226,0.17954580031801015,0.1757373809814453
_smagorinsky2d_gt4py____gtx86_d9468699c6,202.0,2.6629990625660866,2.6474275743821636,2.6419153213500977
_diagnose_momenta_gt4py____gtx86_7d764d8e25,202.0,0.34745079919230193,0.3293332267785445,0.3242659568786621
_kessler_gt4py____gtx86_bf555d9f6f,202.0,1.3129634405486286,1.2938787530874833,1.2869579792022705
_saturation_adjustment_prognostic_gt4py____gtx86_488bc7ada9,202.0,1.4906230338383466,1.4737867929507047,1.4675798416137695
iadd_gt4py____gtx86_5d6486d23e,202.0,0.13547836884390563,0.1219897010596469,0.1191868782043457
_vertical_advection_gt4py____gtx86_f0d8b489ce,303.0,1.570110697299242,1.5394760075723752,1.5280156135559082
sts_rk3ws_0_gt4py____gtx86_87dcf88644,707.0,0.888988382415846,0.8339883902808651,0.8186442852020264
_fall_velocity_gt4py____gtx86_9bd8338835,404.0,3.144176022033207,3.1199280286673456,3.1105077266693115
_sedimentation_gt4py____gtx86_69c2cd22f2,303.0,0.4876690664095804,0.4644745362456888,0.45645880699157715
_accumulated_precipitation_gt4py____gtx86_543bfca27c,101.0,0.014530122163705528,0.006782909156754613,0.005292654037475586
