,ncalls,total_call_time,total_run_time,total_run_cpp_time
_horizontal_diffusion_gt4py____gtmc_d15c5feb54,606.0,2.393805015250109,2.3465205975808203,2.332296848297119
_forward_euler_gt4py____gtmc_b2327325f5,303.0,3.9724433773662895,3.944264843768906,3.934277296066284
copy_gt4py____gtmc_a28f01dca4,808.0,2.2752775197732262,2.2212397032417357,2.2040553092956543
