numba:cpu:numpy,gt4py:gtx86,gt4py:gtmc,cupy,gt4py:gtcuda,numpy
36.99722997006029,14.943300956860185,8.721758485829923,5.927544169302562,1.0326400918420404,613.5322642921237
37.10751814814285,15.035473583964635,8.652631857781671,5.9247488526743854,1.0284303168300541,612.5897719943896
36.997666203184046,14.962752862309573,8.735028829192743,5.863289313507266,1.0256559176486917,614.9947012229823
36.99035913037369,14.88969186594477,8.747716998623217,5.878335540939587,1.0258566026459448,613.207890828955
37.01438697375124,14.974043205729684,8.71769196173409,5.875423241232058,1.0322951634880155,606.2168790235883
36.958347296749714,15.077518767968286,8.72598749428289,5.385029752622359,1.0297461748705246,
36.97848610649817,15.085537262959404,8.700014359026682,5.9262279205140675,1.032537259394303,
37.01933871844085,14.937133344297767,8.720156980678441,5.876768704445567,1.0308930797036735,
37.00755673844833,15.035032882122323,8.668264172098134,5.916799791739322,1.0322995613096282,
36.964744566241286,14.950829843990505,8.712260769912973,5.88429219549289,1.0304939500056207,
