numba:cpu:numpy,gt4py:gtx86,gt4py:gtmc,cupy,gt4py:gtcuda,numpy
36.39682891953271,14.325683102593755,8.089464896824209,5.380401865288151,0.9499626798788086,604.2252070138929
37.06384844559943,14.339498196961358,8.130049162951764,5.910670770856086,0.957684122317005,604.8981312063988
36.74123396392679,14.273456667258868,8.115247486217411,5.885282122995704,0.9592143170302734,605.9448335202178
36.96044209663523,14.40707771817688,8.13951414800249,5.862347819260322,0.9579724938375876,612.0242294023046
36.49595847784076,14.16012685932219,8.106754333188293,5.866999012650923,0.9564962899894454,608.4529359003062
36.38741028966615,14.305936873948667,8.084682916640302,5.921226536098403,0.9532319574500434,612.2110474124784
36.37531209219014,14.259813078271687,8.144445630081464,5.9126604707562365,0.9557189475744964,612.2249405521434
36.35978272079956,14.978110315743836,8.210912899696268,5.9128038782509975,0.9512645731447265,
36.40662363881711,14.67312759073684,8.156963517307304,5.8845537536544725,0.9523783613694832,
36.35235592705431,14.53364711132599,8.198085145500954,5.915234712709208,0.9549857713282108,
