,ncalls,total_call_time,total_run_time,total_run_cpp_time
_stencil_gt4py____gtcuda_45fa125417,300.0,0.05829061713302508,0.044179651071317494,0.01699042320251465
_stencil_gt4py____gtcuda_8d5a3e23ae,300.0,0.391828719235491,0.38075999610009603,0.01973414421081543
_kessler_gt4py____gtcuda_2022cd3ac9,300.0,0.13041014643386006,0.1041895720991306,0.030314207077026367
_saturation_prognostic_gt4py____gtcuda_987e4b8ba1,300.0,0.12958177385735326,0.11813559487927705,0.02383589744567871
copy_gt4py____gtcuda_a28f01dca4,1500.0,0.12303734052693471,0.08464021066902205,0.04987072944641113
_stencil_gt4py____gtcuda_183c0085b0,300.0,0.5156050339573994,0.4991734169307165,0.0379946231842041
_fall_velocity_gt4py____gtcuda_9bd8338835,400.0,0.12774828079272993,0.10975868301466107,0.021858930587768555
_sedimentation_gt4py____gtcuda_af7e18d2eb,300.0,0.10573286350700073,0.094869366788771,0.019717693328857422
_diagnose_density_gt4py____gtcuda_4b4d32d856,900.0,0.13673076705890708,0.10431022412376478,0.03967881202697754
step_forward_euler_gt4py____gtcuda_58c39ce21b,300.0,0.8055936483142432,0.7796456048381515,0.054581642150878906
irelax_gt4py____gtcuda_0eed80f13b,3294.0,0.5042537947592791,0.39829360478324816,0.13954710960388184
_montgomery_gt4py____gtcuda_6be125326c,300.0,0.4999996218539309,0.11225779581582174,0.01720261573791504
step_forward_euler_momentum_gt4py____gtcuda_92f86bc1f5,300.0,0.4840126193012111,0.4592194532160647,0.04284954071044922
_diagnose_mass_fraction_gt4py____gtcuda_e2f0d44035,900.0,0.14208755022264086,0.10586404945934191,0.0398561954498291
_diagnose_velocity_x_gt4py____gtcuda_e0cf755f83,400.0,0.059120320074725896,0.04720273584825918,0.017905712127685547
_diagnose_velocity_y_gt4py____gtcuda_a0d4839917,400.0,0.05918864693376236,0.047314931434812024,0.01732778549194336
_diagnostic_variables_gt4py____gtcuda_f0a0200749,300.0,0.5924967028258834,0.18719975114800036,0.02596139907836914
_density_and_temperature_gt4py____gtcuda_6761ec92fc,300.0,0.0858133080182597,0.06767660999321379,0.020794153213500977
_damping_gt4py____gtcuda_a83d533f04,300.0,0.05684696597745642,0.04285089790937491,0.01786065101623535
_accumulated_precipitation_gt4py____gtcuda_543bfca27c,100.0,0.010250927036395296,0.006215728179086,0.0045013427734375
_smoothing_gt4py____gtcuda_e899d53aeb,300.0,0.05122546406346373,0.03849435425945558,0.013111591339111328
