,ncalls,total_call_time,total_run_time,total_run_cpp_time
_stencil_gt4py____gtx86_874b0c65cf,600.0,6.251083284267224,6.034370503155515,6.012851715087891
_forward_euler_gt4py____gtx86_2795ee7c26,300.0,7.021787597157527,6.833872061746661,6.820040941238403
copy_gt4py____gtx86_3a05d8466c,800.0,2.420679545204621,2.2107855435460806,2.1932125091552734
