,ncalls,total_call_time,total_run_time,total_run_cpp_time
_stencil_gt4py____gtx86_45fa125417,300.0,0.37592619177303277,0.35796750884037465,0.35102248191833496
_stencil_gt4py____gtx86_8d5a3e23ae,300.0,4.223018028016668,4.202956545253983,4.1943678855896
_kessler_gt4py____gtx86_2022cd3ac9,300.0,2.0130422489601187,1.9864991521462798,1.9760184288024902
_saturation_prognostic_gt4py____gtx86_987e4b8ba1,300.0,2.365125160984462,2.3419767011946533,2.3329107761383057
copy_gt4py____gtx86_a28f01dca4,1500.0,0.2525270539917983,0.20335254180827178,0.1935439109802246
_stencil_gt4py____gtx86_183c0085b0,300.0,1.663466665922897,1.6376391015946865,1.6265232563018799
_fall_velocity_gt4py____gtx86_9bd8338835,400.0,3.2199448757455684,3.1950431698933244,3.1859984397888184
_sedimentation_gt4py____gtx86_af7e18d2eb,300.0,0.47847104314132594,0.45867929482483305,0.4509143829345703
_diagnose_density_gt4py____gtx86_4b4d32d856,900.0,0.8487094999291003,0.7926487733784597,0.7774534225463867
step_forward_euler_gt4py____gtx86_58c39ce21b,300.0,4.558354319189675,4.522480144893052,4.509116888046265
irelax_gt4py____gtx86_0eed80f13b,3294.0,0.9761403217853513,0.8598470324941445,0.8343889713287354
_montgomery_gt4py____gtx86_6be125326c,300.0,1.8671795983391348,1.8518873638822697,1.8464224338531494
step_forward_euler_momentum_gt4py____gtx86_92f86bc1f5,300.0,3.086179801961407,3.0566914550436195,3.0451536178588867
_diagnose_mass_fraction_gt4py____gtx86_e2f0d44035,900.0,0.8539293522480875,0.7932377754768822,0.77732253074646
_diagnose_velocity_x_gt4py____gtx86_e0cf755f83,400.0,0.3857655639294535,0.36702367587713525,0.3592662811279297
_diagnose_velocity_y_gt4py____gtx86_a0d4839917,400.0,0.3630134402483236,0.337600821221713,0.33017563819885254
_diagnostic_variables_gt4py____gtx86_f0a0200749,300.0,2.0278518152190372,2.006401312974049,1.9972584247589111
_density_and_temperature_gt4py____gtx86_6761ec92fc,300.0,0.624088415177539,0.5978625161224045,0.5902400016784668
_damping_gt4py____gtx86_a83d533f04,300.0,0.338988563104067,0.32133401412284,0.3148040771484375
_accumulated_precipitation_gt4py____gtx86_543bfca27c,100.0,0.01759444910567254,0.011092604254372418,0.009545564651489258
_smoothing_gt4py____gtx86_e899d53aeb,300.0,0.2763190342229791,0.26562014932278544,0.26056623458862305
