,ncalls,total_call_time,total_run_time,total_run_cpp_time
_coriolis_gt4py____gtmc_b65b593e15,300.0,0.529640365508385,0.47055092942900956,0.4631507396697998
_diagnose_velocity_x_gt4py____gtmc_caeaa10f19,300.0,0.35493915795814246,0.29866096458863467,0.29271745681762695
_diagnose_velocity_y_gt4py____gtmc_e39465021c,300.0,0.33120552473701537,0.271803684765473,0.26589226722717285
_smagorinsky2d_gt4py____gtmc_745f7f14e0,300.0,3.0128111866069958,2.944564280216582,2.9364542961120605
_diagnose_momenta_gt4py____gtmc_7a3990bc0a,300.0,0.581730840029195,0.5033987631322816,0.4955446720123291
iadd_gt4py____gtmc_6e76ea6be8,600.0,0.47706886427477,0.3854177991161123,0.377274751663208
step_forward_euler_gt4py____gtmc_8e0c91c819,300.0,1.4105898494599387,1.3281486086780205,1.3190789222717285
irelax_gt4py____gtmc_d32e4f51fa,1200.0,0.6735021120402962,0.4686691745882854,0.45452022552490234
_montgomery_gt4py____gtmc_31b44d2690,300.0,1.8872730326838791,1.8342507435008883,1.8263978958129883
step_forward_euler_momentum_gt4py____gtmc_cdbfc89dd9,300.0,2.1384611043613404,1.9821605765027925,1.9700734615325928
_diagnose_velocity_x_gt4py____gtmc_eb80af2f56,400.0,0.4222226160345599,0.3550168856745586,0.34717369079589844
_diagnose_velocity_y_gt4py____gtmc_87a01b2956,400.0,0.44937350635882467,0.3720079659251496,0.36380887031555176
copy_gt4py____gtmc_3a05d8466c,5296.0,3.256256820517592,2.543585902196355,2.494361162185669
_diagnostic_variables_gt4py____gtmc_504d403875,300.0,2.34460521559231,2.2595677108038217,2.2504780292510986
_damping_gt4py____gtmc_4246114cbf,300.0,0.3881825365824625,0.318730253376998,0.31194448471069336
_smoothing_gt4py____gtmc_ed1e2962f4,300.0,0.33441237348597497,0.28827719774562865,0.2828078269958496
