,ncalls,total_call_time,total_run_time,total_run_cpp_time
_coriolis_gt4py____gtmc_b65b593e15,300.0,0.539239707053639,0.4787741912296042,0.47112202644348145
_diagnose_velocity_x_gt4py____gtmc_caeaa10f19,300.0,0.3575164262438193,0.2993962711188942,0.2933845520019531
_diagnose_velocity_y_gt4py____gtmc_e39465021c,300.0,0.33267306454945356,0.27297522057779133,0.26717209815979004
_smagorinsky2d_gt4py____gtmc_745f7f14e0,300.0,3.0161483311094344,2.947152593987994,2.9393181800842285
_diagnose_momenta_gt4py____gtmc_7a3990bc0a,300.0,0.5752461799420416,0.4959814625326544,0.4881734848022461
iadd_gt4py____gtmc_6e76ea6be8,3300.0,2.6873636667151004,2.1911587299546227,2.151475429534912
_kessler_gt4py____gtmc_c67cbdc22d,300.0,1.9152261923300102,1.7961846643593162,1.7848525047302246
_saturation_adjustment_prognostic_gt4py____gtmc_924fbbe5db,300.0,2.2200740427942947,2.1204486802453175,2.11096453666687
_vertical_advection_gt4py____gtmc_814981d6fb,300.0,3.4850366932805628,3.350599718396552,3.338836669921875
_fall_velocity_gt4py____gtmc_25fe1899cc,400.0,2.95793247257825,2.895519753685221,2.886378765106201
_sedimentation_gt4py____gtmc_a305bbebd2,300.0,0.7120561350602657,0.6384463728172705,0.630230188369751
_diagnose_density_gt4py____gtmc_2c113be791,900.0,1.0232514321105555,0.8590828358428553,0.8433270454406738
step_forward_euler_gt4py____gtmc_eee369de53,300.0,3.2880081984912977,3.0959831905784085,3.081634044647217
irelax_gt4py____gtmc_d32e4f51fa,2100.0,1.0608225258765742,0.7266360722715035,0.7067782878875732
_montgomery_gt4py____gtmc_31b44d2690,300.0,1.9016013151267543,1.8504579889122397,1.842625617980957
step_forward_euler_momentum_gt4py____gtmc_cdbfc89dd9,300.0,2.1355381110915914,1.978026966797188,1.965770959854126
_diagnose_mass_fraction_gt4py____gtmc_3cee038d3b,900.0,0.9661787879886106,0.7873837030492723,0.7707037925720215
_diagnose_velocity_x_gt4py____gtmc_eb80af2f56,400.0,0.4285998085979372,0.361159437103197,0.35309553146362305
_diagnose_velocity_y_gt4py____gtmc_87a01b2956,400.0,0.4452760627027601,0.36654925695620477,0.3583955764770508
copy_gt4py____gtmc_3a05d8466c,7594.0,4.943352356902324,3.9449935818556696,3.882578134536743
_diagnostic_variables_gt4py____gtmc_504d403875,300.0,2.352170525700785,2.267942670849152,2.2587649822235107
_density_and_temperature_gt4py____gtmc_8ab8d340bf,300.0,0.6623061393620446,0.5761510139564052,0.5680046081542969
_damping_gt4py____gtmc_4246114cbf,300.0,0.3804436739301309,0.31007991556543857,0.3030996322631836
_accumulated_precipitation_gt4py____gtmc_4dd9ff33fe,100.0,0.03326953249052167,0.006060192245058715,0.004399299621582031
_smoothing_gt4py____gtmc_ed1e2962f4,300.0,0.3298510864842683,0.284017913043499,0.2787606716156006
