gt4py:gtx86,gt4py:gtmc,cupy,gt4py:gtcuda,numpy
46.38640768523328,47.35207370738499,23.964940497418866,7.789196497760713,843.080712242634
46.62814044579864,47.317427911562845,24.02534391439985,7.7822581006912515,857.4977655542316
46.60439651599154,47.38139441830572,23.90244864439592,7.782321323174983,
46.60861751891207,47.294466415420175,23.86225686070975,7.784369016299024,
46.396076143486425,47.2057742747711,24.044951462419704,7.733101255027577,
