,ncalls,total_call_time,total_run_time,total_run_cpp_time
_diagnose_density_gt4py____gtx86_4b4d32d856,909.0,0.8572249676799402,0.7913960954174399,0.7757155895233154
step_forward_euler_gt4py____gtx86_64e17b0bcd,303.0,4.430589537951164,4.393693506368436,4.381333351135254
irelax_gt4py____gtx86_0eed80f13b,2727.0,0.8783543425379321,0.748202687362209,0.7251124382019043
_montgomery_gt4py____gtx86_6be125326c,303.0,1.8879096620948985,1.8693986483849585,1.8638334274291992
step_forward_euler_momentum_gt4py____gtx86_2f23b77ad0,303.0,3.1052483483217657,3.0735853506485,3.062598705291748
_diagnose_mass_fraction_gt4py____gtx86_e2f0d44035,909.0,0.8600036535644904,0.789300347561948,0.7738480567932129
_diagnose_velocity_x_gt4py____gtx86_e0cf755f83,404.0,0.37630614661611617,0.35164868470747024,0.3437027931213379
_diagnose_velocity_y_gt4py____gtx86_a0d4839917,404.0,0.3702540098456666,0.33902156818658113,0.3313560485839844
_damping_gt4py____gtx86_a83d533f04,303.0,0.3441038855817169,0.32247267838101834,0.3159329891204834
_diagnostic_variables_gt4py____gtx86_f0a0200749,101.0,0.685754248755984,0.6773825441487134,0.6743381023406982
_density_and_temperature_gt4py____gtx86_6761ec92fc,101.0,0.2116941602434963,0.20194944413378835,0.19933462142944336
_stencil_gt4py____gtx86_45fa125417,202.0,0.2390604653628543,0.22318924905266613,0.21849489212036133
fma_gt4py____gtx86_69674dbf7f,4339.0,4.311072455835529,4.0037144515663385,3.9302008152008057
_smoothing_gt4py____gtx86_e899d53aeb,606.0,0.5615653018467128,0.5323443771339953,0.5221118927001953
copy_gt4py____gtx86_a28f01dca4,3030.0,0.5520761191146448,0.42347887600772083,0.4035336971282959
_stencil_gt4py____gtx86_8d5a3e23ae,202.0,2.842485656728968,2.8276161532849073,2.8219118118286133
_kessler_gt4py____gtx86_2022cd3ac9,202.0,1.3564435344887897,1.3364776900270954,1.329437494277954
_saturation_prognostic_gt4py____gtx86_987e4b8ba1,202.0,1.558149793301709,1.5415438014315441,1.5351812839508057
_stencil_gt4py____gtx86_183c0085b0,303.0,1.643616040237248,1.609345287666656,1.5978775024414062
_fall_velocity_gt4py____gtx86_9bd8338835,404.0,3.119798242347315,3.0942670149961486,3.0851917266845703
_sedimentation_gt4py____gtx86_af7e18d2eb,303.0,0.4867800456704572,0.4625704847276211,0.4549696445465088
_accumulated_precipitation_gt4py____gtx86_543bfca27c,101.0,0.022598561365157366,0.014606416574679315,0.01299905776977539
