gt4py:gtx86,gt4py:gtmc,numba:cpu:numpy,cupy,gt4py:gtcuda,numpy
11.671794113935904,5.762500831682701,31.714874441502616,8.816130512102973,0.7353602893999778,599.4308849925292
11.676466731529215,5.81442803441314,31.718055847857613,8.815787849889603,0.7701424758415669,592.710192509694
11.725868269859347,5.81282319262391,31.6900176362833,8.814134684449527,0.7731578287202865,595.0133054107428
11.717505203210749,5.838833195040934,31.76793228025781,8.814224878617097,0.7737120365491137,602.4506083314773
11.713599044596776,5.781266698148102,31.722241441952065,8.814014953677543,0.7733488719677553,
11.606873263954183,5.780581644852646,31.705564807518385,8.814304695406463,0.7727811039658263,
11.574407537351362,5.793833198549692,31.764569305756595,8.815488081716467,0.7725441858056001,
11.566209188546054,5.792452246241737,31.70639980526176,8.816080477496143,0.7750853892648593,
11.557790438237134,5.762081780878361,31.76494049251778,8.814289057918359,0.7726572944084182,
11.50436256278772,5.825238537450787,31.7592696446809,8.815503811405506,0.7732941962312907,
