gt4py:gtx86,gt4py:gtmc,cupy,gt4py:gtcuda,numpy
34.96513271832373,33.82535559334792,23.664049057813827,7.416214981582016,626.462200186681
34.56653754011495,33.783540467964485,23.98320850601885,7.398587093921378,638.6556142623303
34.85553930723108,33.81016572972294,23.66789499029983,7.402505139354616,
34.89192512916634,33.832646521157585,24.00858584878733,7.387985088163987,
34.653454486920964,33.82453539484413,23.6924903698382,7.394012567412574,
