gt4py:gtx86,gt4py:gtmc,cupy,gt4py:gtcuda,numpy
34.89675205037929,34.2423948245123,19.89764933090192,7.233799974084832,588.2073791928124
35.06704463099595,34.28043930185959,19.77304105251096,7.241997115197591,589.8668704315787
34.73044547485188,34.16780347004533,19.600908725173213,7.246166307479143,
34.98345936543774,34.251159923383966,19.596954410430044,7.238888897234574,
34.97332938259933,34.22594970546197,19.782030484639108,7.170809169532731,
