gt4py:gtx86,gt4py:gtmc,cupy,gt4py:gtcuda,numpy
36.16215487237787,35.87155853956938,20.03577945416328,7.560297405230813,629.3687412139261
36.37925318308408,35.70973641076125,19.8215712425299,7.490012031747028,626.2658327198587
36.4713981737732,35.862773857079446,20.01690635841805,7.586513809626922,
36.32824397610966,35.80434989463538,20.03476916591171,7.473387405625544,
36.36978462111438,35.85469162836671,20.293018940021284,7.490997736109421,
