gt4py:gtx86,gt4py:gtmc,cupy,gt4py:gtcuda,numpy
31.08972060692031,30.30332468356937,18.67973684181925,5.707539504743181,584.9701618114486
31.226634437567554,30.32707226730417,18.55358540243469,5.71148797578644,586.6459784194594
30.98797970928717,30.25391755090095,18.41244576207828,5.708346983068623,
31.17208062170539,30.3036872028606,18.407319361693222,5.710660444805399,
31.153041787445545,30.240545800654218,18.58938614500221,5.669356462429278,
