,ncalls,total_call_time,total_run_time,total_run_cpp_time
_accumulated_precipitation_gt4py____gtmc_543bfca27c,202.0,0.024919574265368283,0.011377786402590573,0.008951187133789062
_fall_velocity_gt4py____gtmc_9bd8338835,707.0,5.090891778701916,5.045639917720109,5.029855728149414
_sedimentation_gt4py____gtmc_af7e18d2eb,606.0,1.7853520822245628,1.7370337217580527,1.7202160358428955
fma_gt4py____gtmc_69674dbf7f,8684.0,8.736691664438695,8.113430675817654,7.961095809936523
_stencil_gt4py____gtmc_183c0085b0,606.0,6.777122045052238,6.710321482969448,6.687196493148804
_saturation_prognostic_gt4py____gtmc_987e4b8ba1,404.0,3.0025178864598274,2.967856086557731,2.955284357070923
copy_gt4py____gtmc_a28f01dca4,3636.0,0.9881403677864,0.8171343926806003,0.7876734733581543
_kessler_gt4py____gtmc_2022cd3ac9,404.0,2.5574655894888565,2.518911221646704,2.5052080154418945
_stencil_gt4py____gtmc_8d5a3e23ae,404.0,4.6729069775901735,4.641192941577174,4.629725456237793
_stencil_gt4py____gtmc_45fa125417,404.0,0.4951380384154618,0.46338877582456917,0.4532153606414795
_diagnose_velocity_x_gt4py____gtmc_e0cf755f83,404.0,0.40409753506537527,0.38018962857313454,0.3725626468658447
_diagnose_velocity_y_gt4py____gtmc_a0d4839917,404.0,0.39925231225788593,0.3683812360977754,0.36013293266296387
_diagnose_density_gt4py____gtmc_4b4d32d856,909.0,0.8935466024558991,0.8279199913376942,0.8116860389709473
step_forward_euler_gt4py____gtmc_64e17b0bcd,303.0,3.035262805176899,2.9988114336738363,2.986372709274292
irelax_gt4py____gtmc_0eed80f13b,2727.0,1.0551646506646648,0.9218002276029438,0.8972282409667969
_montgomery_gt4py____gtmc_6be125326c,303.0,1.8663033838383853,1.8469017795287073,1.8394644260406494
step_forward_euler_momentum_gt4py____gtmc_2f23b77ad0,303.0,2.0007354168919846,1.9648493999848142,1.9535534381866455
_diagnose_mass_fraction_gt4py____gtmc_e2f0d44035,909.0,0.867493589175865,0.7962535733822733,0.7800376415252686
_damping_gt4py____gtmc_a83d533f04,303.0,0.24501336424145848,0.2254407046129927,0.22014713287353516
_diagnostic_variables_gt4py____gtmc_f0a0200749,101.0,0.7507408944657072,0.7441094241803512,0.7412717342376709
_density_and_temperature_gt4py____gtmc_6761ec92fc,101.0,0.20442955568432808,0.19474038062617183,0.19206905364990234
_smoothing_gt4py____gtmc_e899d53aeb,606.0,0.5884099007816985,0.5590666559292004,0.548346757888794
