,ncalls,total_call_time,total_run_time,total_run_cpp_time
_stencil_gt4py____gtx86_45fa125417,303.0,0.38794842921197414,0.36559386050794274,0.3583967685699463
_stencil_gt4py____gtx86_8d5a3e23ae,303.0,4.216180874907877,4.191271582094487,4.1811418533325195
_kessler_gt4py____gtx86_2022cd3ac9,303.0,1.9980908332508989,1.9667338543222286,1.9556968212127686
_saturation_prognostic_gt4py____gtx86_987e4b8ba1,303.0,2.347547778277658,2.3195447578909807,2.309436082839966
copy_gt4py____gtx86_a28f01dca4,1515.0,0.2669600459630601,0.20227918500313535,0.1921241283416748
_stencil_gt4py____gtx86_183c0085b0,303.0,1.6870059048524126,1.6579607151797973,1.6456120014190674
_fall_velocity_gt4py____gtx86_9bd8338835,404.0,3.0945946556748822,3.068813264661003,3.0585813522338867
_sedimentation_gt4py____gtx86_af7e18d2eb,303.0,0.4820156415225938,0.45723275060299784,0.4493997097015381
_diagnose_density_gt4py____gtx86_4b4d32d856,909.0,0.87582992692478,0.8093251974787563,0.7943143844604492
step_forward_euler_gt4py____gtx86_58c39ce21b,303.0,4.6017162020434625,4.561172316723969,4.546504259109497
irelax_gt4py____gtx86_0eed80f13b,3327.0,1.0173233332461677,0.8642968470812775,0.8371841907501221
_montgomery_gt4py____gtx86_6be125326c,303.0,1.8590370518504642,1.8412000266835093,1.8355400562286377
step_forward_euler_momentum_gt4py____gtx86_92f86bc1f5,303.0,3.0997148578753695,3.066570301365573,3.0534965991973877
_diagnose_mass_fraction_gt4py____gtx86_e2f0d44035,909.0,0.8646023028413765,0.7912176969693974,0.7754042148590088
_diagnose_velocity_x_gt4py____gtx86_e0cf755f83,404.0,0.3880266200285405,0.3650840725749731,0.3569350242614746
_diagnose_velocity_y_gt4py____gtx86_a0d4839917,404.0,0.363698105677031,0.3327249071444385,0.32514238357543945
_diagnostic_variables_gt4py____gtx86_f0a0200749,303.0,2.0173280992894433,1.9925474061747082,1.98325514793396
_density_and_temperature_gt4py____gtx86_6761ec92fc,303.0,0.6301959410193376,0.6011282090330496,0.5931401252746582
_damping_gt4py____gtx86_a83d533f04,303.0,0.34422873478615656,0.32249677303479984,0.31609153747558594
_accumulated_precipitation_gt4py____gtx86_543bfca27c,101.0,0.02208980603609234,0.014212910959031433,0.012616634368896484
_smoothing_gt4py____gtx86_e899d53aeb,303.0,0.2761561250081286,0.2620948030380532,0.25688672065734863
