gt4py:gtx86,gt4py:gtmc,cupy,gt4py:gtcuda,numpy
22.74153781501809,20.859757902566344,15.179744087043218,5.184810864157043,446.21783431153744
22.53948835306801,20.77472642820794,15.32733882201137,5.153748040145729,455.5240038331831
22.60854070569621,20.786080816818867,15.476353799749631,5.191988754784688,
22.54517288994976,20.68088842887664,15.377749562903771,5.191229969030246,
22.59227380930679,20.75885569711681,15.520006630802529,5.1761290992144495,
