,ncalls,total_call_time,total_run_time,total_run_cpp_time
_accumulated_precipitation_gt4py____gtx86_543bfca27c,202.0,0.03876511182170361,0.025171888060867786,0.022539138793945312
_fall_velocity_gt4py____gtx86_9bd8338835,707.0,5.417021307046525,5.372692681150511,5.356895446777344
_sedimentation_gt4py____gtx86_af7e18d2eb,606.0,0.9663758748210967,0.918067867285572,0.9030909538269043
fma_gt4py____gtx86_69674dbf7f,8684.0,8.64163336402271,8.024626069469377,7.875483989715576
_stencil_gt4py____gtx86_183c0085b0,606.0,3.256922743166797,3.1894326579058543,3.166254758834839
_saturation_prognostic_gt4py____gtx86_987e4b8ba1,404.0,3.074100973433815,3.0391162968007848,3.0264041423797607
copy_gt4py____gtx86_a28f01dca4,3636.0,0.9605931242695078,0.7941406578756869,0.7670378684997559
_kessler_gt4py____gtx86_2022cd3ac9,404.0,2.6749459001002833,2.6361835072748363,2.6220815181732178
_stencil_gt4py____gtx86_8d5a3e23ae,404.0,5.627333713229746,5.595713005866855,5.5835120677948
_stencil_gt4py____gtx86_45fa125417,404.0,0.4682742814766243,0.43672176566906273,0.4274475574493408
_diagnose_velocity_x_gt4py____gtx86_e0cf755f83,404.0,0.3941296712728217,0.3694368883734569,0.36150407791137695
_diagnose_velocity_y_gt4py____gtx86_a0d4839917,404.0,0.36985273531172425,0.338531737215817,0.33079028129577637
_diagnose_density_gt4py____gtx86_4b4d32d856,909.0,0.856497478322126,0.7916057243710384,0.7763521671295166
step_forward_euler_gt4py____gtx86_64e17b0bcd,303.0,4.397571848006919,4.360731286462396,4.34750771522522
irelax_gt4py____gtx86_0eed80f13b,2727.0,0.8935845741070807,0.7640306523535401,0.7408289909362793
_montgomery_gt4py____gtx86_6be125326c,303.0,1.8716826755553484,1.8531571499770507,1.8475539684295654
step_forward_euler_momentum_gt4py____gtx86_2f23b77ad0,303.0,3.0956241133389995,3.063252771506086,3.0517477989196777
_diagnose_mass_fraction_gt4py____gtx86_e2f0d44035,909.0,0.8680329656926915,0.7965958057902753,0.7813363075256348
_damping_gt4py____gtx86_a83d533f04,303.0,0.343049218528904,0.32158312457613647,0.315213680267334
_diagnostic_variables_gt4py____gtx86_f0a0200749,101.0,0.6872753044590354,0.6790060532512143,0.67598557472229
_density_and_temperature_gt4py____gtx86_6761ec92fc,101.0,0.21184961567632854,0.2021608353825286,0.19953417778015137
_smoothing_gt4py____gtx86_e899d53aeb,606.0,0.5688660879386589,0.5395999696338549,0.5293548107147217
