,ncalls,total_call_time,total_run_time,total_run_cpp_time
_stencil_gt4py____gtx86_45fa125417,101.0,0.1279301445465535,0.12062888051150367,0.1182858943939209
_stencil_gt4py____gtx86_8d5a3e23ae,101.0,1.4331757657346316,1.424996423709672,1.421553134918213
_kessler_gt4py____gtx86_2022cd3ac9,101.0,0.6597248972975649,0.6491075701196678,0.6454873085021973
_saturation_prognostic_gt4py____gtx86_987e4b8ba1,101.0,0.7764062811038457,0.7671274211606942,0.7639319896697998
copy_gt4py____gtx86_a28f01dca4,1313.0,0.1366384968860075,0.08578246633987874,0.07840085029602051
_stencil_gt4py____gtx86_183c0085b0,101.0,0.5644926695968024,0.5546422071638517,0.5503935813903809
_fall_velocity_gt4py____gtx86_9bd8338835,202.0,1.5372005352983251,1.524360041890759,1.5193159580230713
_sedimentation_gt4py____gtx86_af7e18d2eb,101.0,0.16459175513591617,0.15633788710692897,0.1538238525390625
_diagnose_density_gt4py____gtx86_4b4d32d856,909.0,0.852013946569059,0.7880183201632462,0.7737743854522705
step_forward_euler_gt4py____gtx86_58c39ce21b,303.0,4.76500359311467,4.725253629439976,4.710495948791504
irelax_gt4py____gtx86_0eed80f13b,2727.0,0.8634015873540193,0.7348308082437143,0.7131838798522949
_montgomery_gt4py____gtx86_6be125326c,303.0,1.85055859410204,1.8328285713796504,1.8274035453796387
step_forward_euler_momentum_gt4py____gtx86_92f86bc1f5,303.0,3.1768452468095347,3.1437770962365903,3.1305947303771973
_diagnose_mass_fraction_gt4py____gtx86_e2f0d44035,909.0,0.8542143410886638,0.78320604597684,0.7684385776519775
_diagnose_velocity_x_gt4py____gtx86_e0cf755f83,404.0,0.3871342841302976,0.36500564560992643,0.35701751708984375
_diagnose_velocity_y_gt4py____gtx86_a0d4839917,404.0,0.368816283182241,0.33824208128498867,0.33117032051086426
_damping_gt4py____gtx86_a83d533f04,303.0,0.3440231868880801,0.3226432264200412,0.31647801399230957
_diagnostic_variables_gt4py____gtx86_f0a0200749,101.0,0.6795523018226959,0.6714645778411068,0.6684203147888184
_density_and_temperature_gt4py____gtx86_6761ec92fc,101.0,0.21132935234345496,0.20162970857927576,0.19902348518371582
_accumulated_precipitation_gt4py____gtx86_543bfca27c,101.0,0.021136595925781876,0.013226998096797615,0.011708974838256836
_smoothing_gt4py____gtx86_e899d53aeb,303.0,0.27867817861260846,0.26479808829026297,0.259901762008667
